"","unique_id","yi","vi","ch4_n","p_num","plant_species","salinity","marsh","season","tide","lat","ch4_method_simple","climate_region","month","sampling_year"
"950",950,4.9698615213965,3,3,"95","Cladium jamaicense","oligohaline","Dog River","summer","microtidal","30.618833","discrete","subtropical/warm temperate","August",2012
"951",951,0,3,3,"95","Cladium jamaicense","mesohaline","Dog River","winter","microtidal","30.618833","discrete","subtropical/warm temperate","December",2012
"952",952,0,3,3,"95","Cladium jamaicense","mesohaline","Dog River","winter","microtidal","30.618833","discrete","subtropical/warm temperate","February",2012
"953",953,0,3,3,"95","Cladium jamaicense","mesohaline","Dog River","winter","microtidal","30.618833","discrete","subtropical/warm temperate","January",2012
"954",954,6.06843094656867,3,3,"95","Cladium jamaicense","oligohaline","Dog River","summer","microtidal","30.618833","discrete","subtropical/warm temperate","July",2012
"955",955,4.9698615213965,3,3,"95","Cladium jamaicense","oligohaline","Dog River","summer","microtidal","30.618833","discrete","subtropical/warm temperate","June",2012
"956",956,0,3,3,"95","Cladium jamaicense","oligohaline","Dog River","spring","microtidal","30.618833","discrete","subtropical/warm temperate","March",2012
"957",957,4.27685896445821,3,3,"95","Cladium jamaicense","oligohaline","Dog River","spring","microtidal","30.618833","discrete","subtropical/warm temperate","May",2012
"958",958,4.9698615213965,3,3,"95","Cladium jamaicense","mesohaline","Dog River","fall","microtidal","30.618833","discrete","subtropical/warm temperate","November",2012
"959",959,4.27685896445821,3,3,"95","Cladium jamaicense","oligohaline","Dog River","fall","microtidal","30.618833","discrete","subtropical/warm temperate","October",2012
"960",960,5.66297253624508,3,3,"95","Cladium jamaicense","oligohaline","Dog River","fall","microtidal","30.618833","discrete","subtropical/warm temperate","September",2012
"961",961,4.27685896445821,3,3,"95","Cladium jamaicense","mesohaline","Dog River","winter","microtidal","30.618833","discrete","subtropical/warm temperate","January",2013
"962",962,5.06298884806497,18,18,"96","Cyperus malaccensis","oligohaline","Shanyutan Brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","April",2011
"963",963,6.19209585172885,18,18,"96","Spartina alterniflora","oligohaline","Shanyutan Brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","April",2011
"964",964,6.921191715069,3,3,"96","Cyperus malaccensis","oligohaline","Shanyutan Brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","June",2011
"965",965,7.55804764915368,3,3,"96","Spartina alterniflora","oligohaline","Shanyutan Brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","June",2011
"966",966,6.18799201996746,24,24,"96","Cyperus malaccensis","oligohaline","Shanyutan Brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","May",2011
"967",967,7.00093106091029,24,24,"96","Spartina alterniflora","oligohaline","Shanyutan Brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","May",2011
"968",968,3.77633254188915,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","spring","macrotidal","30.333494","discrete","subtropical/warm temperate","April",2014
"969",969,-1.85469493709102,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","spring","macrotidal","30.333494","discrete","subtropical/warm temperate","April",2014
"970",970,3.93441426268818,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","spring","macrotidal","30.333494","discrete","subtropical/warm temperate","April",2014
"971",971,4.45470125443911,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","August",2014
"972",972,2.17925003654284,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","August",2014
"973",973,4.72034873130291,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","August",2014
"974",974,0.588722754054437,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","winter","macrotidal","30.333494","discrete","subtropical/warm temperate","December",2014
"975",975,-1.85469493709102,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","winter","macrotidal","30.333494","discrete","subtropical/warm temperate","December",2014
"976",976,3.58851966991101,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","winter","macrotidal","30.333494","discrete","subtropical/warm temperate","December",2014
"977",977,4.68645275853986,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","July",2014
"978",978,3.77633254188915,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","July",2014
"979",979,5.47275069988684,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","July",2014
"980",980,4.81564512417347,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","June",2014
"981",981,3.21779665038004,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","June",2014
"982",982,5.62315007318508,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","summer","macrotidal","30.333494","discrete","subtropical/warm temperate","June",2014
"983",983,4.49724985891677,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","spring","macrotidal","30.333494","discrete","subtropical/warm temperate","May",2014
"984",984,3.05589206748961,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","spring","macrotidal","30.333494","discrete","subtropical/warm temperate","May",2014
"985",985,4.81564512417347,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","spring","macrotidal","30.333494","discrete","subtropical/warm temperate","May",2014
"986",986,2.5294179424642,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","November",2014
"987",987,-3.95849383150047,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","November",2014
"988",988,4.24601644622301,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","November",2014
"989",989,2.7891947442165,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","October",2014
"990",990,2.5294179424642,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","October",2014
"991",991,3.93441426268818,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","October",2014
"992",992,4.36375642719923,3,3,"98","Phragmites australis","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","September",2014
"993",993,2.7891947442165,3,3,"98","Scirpus mariqueter","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","September",2014
"994",994,5.30188882217397,3,3,"98","Spartina alterniflora","oligohaline","Hangzhou Bay wetland","fall","macrotidal","30.333494","discrete","subtropical/warm temperate","September",2014
"995",995,4.1125478070029,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.869225","discrete","subtropical/warm temperate","April",2017
"996",996,4.9996285579416,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.869225","discrete","subtropical/warm temperate","August",2017
"997",997,4.83564322350068,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","winter","mesotidal","30.869225","discrete","subtropical/warm temperate","December",2017
"998",998,3.47950666823078,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","winter","mesotidal","30.869225","discrete","subtropical/warm temperate","January",2017
"999",999,6.12582625985601,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.869225","discrete","subtropical/warm temperate","July",2017
"1000",1000,5.79262296493349,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.869225","discrete","subtropical/warm temperate","June",2017
"1001",1001,3.21779665038004,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.869225","discrete","subtropical/warm temperate","March",2017
"1002",1002,3.55348383180558,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.869225","discrete","subtropical/warm temperate","May",2017
"1003",1003,4.92099317162025,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.869225","discrete","subtropical/warm temperate","November",2017
"1004",1004,5.03268651081513,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.869225","discrete","subtropical/warm temperate","October",2017
"1005",1005,3.90974099747297,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.869225","discrete","subtropical/warm temperate","September",2017
"1006",1006,5.7811507821167,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.88483","discrete","subtropical/warm temperate","April",2017
"1007",1007,8.99693543749498,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.88483","discrete","subtropical/warm temperate","August",2017
"1008",1008,7.85479701859924,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","winter","mesotidal","30.88483","discrete","subtropical/warm temperate","December",2017
"1009",1009,7.49355253891974,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","winter","mesotidal","30.88483","discrete","subtropical/warm temperate","January",2017
"1010",1010,9.10506987705538,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.88483","discrete","subtropical/warm temperate","July",2017
"1011",1011,8.27561742949175,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.88483","discrete","subtropical/warm temperate","June",2017
"1012",1012,5.98878691219878,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.88483","discrete","subtropical/warm temperate","March",2017
"1013",1013,7.50665164938724,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.88483","discrete","subtropical/warm temperate","May",2017
"1014",1014,8.12516363431261,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.88483","discrete","subtropical/warm temperate","November",2017
"1015",1015,8.3519903990906,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.88483","discrete","subtropical/warm temperate","October",2017
"1016",1016,8.88261861375144,5,5,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.88483","discrete","subtropical/warm temperate","September",2017
"1017",1017,7.4739157544756,15,15,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","winter","mesotidal","30.88483","discrete","subtropical/warm temperate","December",2018
"1018",1018,8.44846218002703,15,15,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","summer","mesotidal","30.88483","discrete","subtropical/warm temperate","July",2018
"1019",1019,6.21165480587471,15,15,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","spring","mesotidal","30.88483","discrete","subtropical/warm temperate","March",2018
"1020",1020,7.91175557093572,15,15,"99","Spartina alterniflora","oligohaline","Nanhui Nearshore salt marsh","fall","mesotidal","30.88483","discrete","subtropical/warm temperate","October",2018
